,Melt analysis #,Rock type/Co-present phases,P_kbar,P GPa,P MPa,T ºC,T_K,Ref.,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,P2O5_Liq,Total,Amph,SiO2_Amp,TiO2_Amp,Al2O3_Amp,Cr2O3_Amp,FeOt_Amp,MgO_Amp,CaO_Amp,MnO_Amp,Na2O_Amp,K2O_Amp,F_Amp,Cl_Amp,SiO2_Amp_cat_prop,MgO_Amp_cat_prop,FeOt_Amp_cat_prop,CaO_Amp_cat_prop,Al2O3_Amp_cat_prop,Na2O_Amp_cat_prop,K2O_Amp_cat_prop,MnO_Amp_cat_prop,TiO2_Amp_cat_prop,Cr2O3_Amp_cat_prop,F_Amp_cat_prop,Cl_Amp_cat_prop,Si_Amp_13_cat,Mg_Amp_13_cat,Fet_Amp_13_cat,Ca_Amp_13_cat,Al_Amp_13_cat,Na_Amp_13_cat,K_Amp_13_cat,Mn_Amp_13_cat,Ti_Amp_13_cat,Cr_Amp_13_cat,F_Amp_13_cat,Cl_Amp_13_cat,cation_sum_Si_Mg,Si_T,Al_IV_T,Ti_T,Cr_C,Fe3_C,Mg_C,Fe2_C,Mn_C,Ca_B,Na_B,Na_A,K_A,Al_VI_C,Ti_C,Charge,Sum_input,H2O_calc,Fe3_calc,Fe2_calc,Fe2O3_calc,FeO_calc,"O=F,Cl",Total_recalc,Total,Fail Msg,Input_Check,Mgno_Fe2,Mgno_FeT,Na_calc,B_Sum,A_Sum,class,classification
10,10,"gl, amph, cpx, ilm",14.0,1.4,1400.0,1015,1288.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",48.15,2.54,15.65,9.4,,2.2,3.47,7.56,3.37,,92.34000000000002,10,38.06,5.78,15.0,,14.26,9.04,9.86,,3.04,1.37,0.0,0.0,0.6334465082218228,0.22429535529972208,0.19848008239846338,0.17582339200057062,0.29423014682084325,0.09809774278384614,0.029088592812781998,0.0,0.07234223635134797,0.0,0.0,0.0,5.787768786046425,2.049375344893883,1.8135024988652595,1.606489461808433,2.6883660065692436,0.8963141264441743,0.2657810049098538,0.0,0.6609873636251898,0.0,0.0,0.0,1.4227943290921994,5.787768786046425,2.212231213953575,0.0,0.0,0.03904763911663167,2.049375344893883,1.7744548597486278,0.0,1.606489461808433,0.3935105381915669,0.5028035882526074,0.2657810049098538,0.4761347926156687,0.6609873636251898,45.96095236088337,96.41000000000003,1.8605771995821068,0.03904763911663167,1.7744548597486278,0.3412274800479921,13.952959158230232,-0.0,98.30476383786035,,Low Mg# (<54),False,0.5359483123507255,0.5305307151259908,0.3935105381915669,2.0,0.7685845931624612,N/A,kaersutite
11,12,"gl, amph, cpx",14.0,1.4,1400.0,1055,1328.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",45.74,4.17,14.74,12.19,,3.39,4.37,6.73,2.82,,94.15,12,39.89,5.72,14.53,,12.94,11.02,10.28,0.01,2.75,1.44,0.0,0.0,0.6639038679182477,0.27342199285430724,0.1801074520502185,0.18331282654826225,0.28501093555379015,0.08873973442617661,0.030574871277668666,0.00014097015661784402,0.07159127888057273,0.0,0.0,0.0,5.854624801086383,2.4111671250639697,1.5882744574754166,1.6165409971656595,2.513364016248698,0.782549816500373,0.2696239746780705,0.0012431428931658085,0.6313264572323674,0.0,0.0,0.0,1.4741764974137541,5.854624801086383,2.1453751989136167,0.0,0.0,0.22947768160403825,2.4111671250639697,1.3587967758713784,0.0012431428931658085,1.6165409971656595,0.38345900283434053,0.3990908136660325,0.2696239746780705,0.3679888173350814,0.6313264572323674,45.77052231839596,98.58,1.9277692658487555,0.22947768160403825,1.3587967758713784,2.0777678841289444,11.070397938479584,-0.0,100.71593508845729,,,True,0.6395730008093038,0.6028759453796134,0.38345900283434053,2.0,0.6687147883441029,N/A,kaersutite
12,13,"gl, amph, cpx",14.0,1.4,1400.0,1015,1288.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",48.55,2.55,18.09,12.09,,2.65,4.53,4.12,2.77,,95.35000000000001,13,40.08,5.03,13.87,0.01,15.33,10.5,9.56,,2.85,1.18,0.0,0.0,0.6670661074495705,0.26052004763795156,0.2133730479080255,0.1704737958950766,0.27206480909367303,0.09196663385985576,0.0250544084080896,0.0,0.0629552679666575,0.00013158743129491245,0.0,0.0,5.874802216995244,2.2943809261825656,1.879160762176582,1.501350200346827,2.3960547924415874,0.8099433901014309,0.22065233477999247,0.0,0.5544424213607785,0.0011588808432431155,0.0,0.0,1.476110867487173,5.874802216995244,2.125197783004756,0.0,0.0011588808432431155,0.7110009244280491,2.2943809261825656,1.168159837748533,0.0,1.501350200346827,0.4986497996531729,0.311293590448258,0.22065233477999247,0.2708570094368312,0.5544424213607785,45.28899907557195,98.41000000000001,1.9302988267139953,0.7110009244280491,1.168159837748533,6.446088081213175,9.529727670528187,-0.0,100.98611457845537,,,True,0.6626292894751958,0.5497443412586625,0.4986497996531729,2.0,0.5319459252282505,N/A,kaersutite
13,14,"gl, amph, cpx",14.0,1.4,1400.0,1035,1308.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",54.64,1.43,17.5,7.03,,1.31,2.87,4.46,3.56,,92.8,14,39.55,4.39,13.66,0.03,15.27,9.3,10.09,,3.15,1.27,0.0,0.0,0.6582451234937753,0.23074632790789998,0.21253792834674162,0.17992474901478273,0.2679455870381813,0.10164733216089321,0.026965337862943896,0.0,0.054945054945054944,0.00039476229388473735,0.0,0.0,6.00582384556848,2.1053278618625946,1.9391945532045507,1.6416321359213604,2.4447336387505674,0.9274295388472943,0.24603155171359276,0.0,0.5013182922398085,0.00360180837399958,0.0,0.0,1.4248147840255379,6.00582384556848,1.9941761544315204,0.0,0.00360180837399958,0.080654914855252,2.1053278618625946,1.8585396383492987,0.0,1.6416321359213604,0.35836786407863963,0.5690616747686547,0.24603155171359276,0.45055748431904696,0.5013182922398085,45.91934508514475,96.71,1.8632193329564726,0.080654914855252,1.8585396383492987,0.7058238713481004,14.634890671849062,-0.0,98.64393387615364,,Low Mg# (<54),False,0.5311297266495542,0.5205380625459193,0.35836786407863963,2.0,0.8150932264822475,N/A,kaersutite
14,15,"gl, amph, cpx",14.0,1.4,1400.0,1055,1328.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",50.4,2.11,15.5,11.11,,2.48,3.9,3.49,2.84,,91.83,15,39.24,5.59,15.22,0.01,13.75,10.62,9.62,0.01,2.68,1.42,0.0,0.0,0.6530856800479329,0.2634974196109567,0.19138156612755058,0.1715437151161754,0.298545522307549,0.0864809048226012,0.030150220287701045,0.00014097015661784402,0.06996420436055971,0.00013158743129491245,0.0,0.0,5.749200186517404,2.3196028641494353,1.6847574051780643,1.5101221617191476,2.6281359781285087,0.7613029183242868,0.26541640308032705,0.0012409790560117821,0.6159042052947012,0.0011583816758752577,0.0,0.0,1.4767469500424615,5.749200186517404,2.2507998134825957,0.0,0.0011583816758752577,0.5935332117284844,2.3196028641494353,1.0912241934495799,0.0012409790560117821,1.5101221617191476,0.4898778382808524,0.27142508004343435,0.26541640308032705,0.377336164645913,0.6159042052947012,45.406466788271516,98.16000000000003,1.9311306269786035,0.5935332117284844,1.0912241934495799,5.383419216682275,8.90593067810015,-0.0,100.63048052176104,,,True,0.6800705004909496,0.5792692735259294,0.4898778382808524,2.0,0.5368414831237613,N/A,kaersutite
15,19,"gl, amph, cpx",14.0,1.4,1400.0,1045,1318.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",48.1,2.35,16.55,14.97,,2.24,4.64,3.94,2.84,,95.63,19,37.97,5.41,14.53,,15.96,9.14,9.92,,2.74,1.53,0.0,0.0,0.631948605285933,0.22677649861055973,0.222141803301506,0.17689331122166943,0.28501093555379015,0.0884170444828087,0.03248580073252296,0.0,0.067711331948234,0.0,0.0,0.0,5.7306040068530635,2.056443040980804,2.014414934127733,1.604094873528111,2.584521582324705,0.8017789186480347,0.2945860759664061,0.0,0.6140164357136925,0.0,0.0,0.0,1.4335891747000231,5.7306040068530635,2.2693959931469365,0.0,0.0,0.4216827908711309,2.056443040980804,1.592732143256602,0.0,1.604094873528111,0.3959051264718889,0.40587379217614583,0.2945860759664061,0.31512558917776845,0.6140164357136925,45.57831720912887,97.2,1.8746935361461843,0.4216827908711309,1.592732143256602,3.7129378776854276,12.619051107949888,-0.0,99.44668252178151,,,True,0.5635363985438681,0.5051620699014869,0.3959051264718889,2.0,0.700459868142552,N/A,kaersutite
16,20,"gl, amph, ol",14.0,1.4,1400.0,1050,1323.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",48.52,2.93,17.89,7.42,,3.38,5.69,3.96,2.6,,92.38999999999999,20,39.75,6.35,14.29,,7.93,13.89,10.71,,2.87,1.47,0.0,0.0,0.6615737966846414,0.34463080587534733,0.11037496868301644,0.19098058096613707,0.28030325320465665,0.09261201374659159,0.0312118477626201,0.0,0.07947633232371273,0.0,0.0,0.0,5.825451969091681,3.0346277569593507,0.971900764321547,1.681669085176578,2.468195001837773,0.8154900338333678,0.2748342224539712,0.0,0.699824507789647,0.0,0.0,0.0,1.4763591567713747,5.825451969091681,2.174548030908319,0.0,0.0,0.02758961775906954,3.0346277569593507,0.9443111465624775,0.0,1.681669085176578,0.3183309148234219,0.4971591190099459,0.2748342224539712,0.293646970929454,0.699824507789647,45.97241038224093,97.25999999999999,1.9306235127010285,0.02758961775906954,0.9443111465624775,0.2501755124831343,7.704888880777712,-0.0,99.21568790596187,,,True,0.7626726196457424,0.7574207299013991,0.3183309148234219,2.0,0.7719933414639171,N/A,kaersutite
17,21,"gl, amph, ol",14.0,1.4,1400.0,1050,1323.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",48.37,2.46,19.62,3.56,,3.83,5.21,5.38,3.03,,91.46,21,40.44,6.11,14.36,0.02,3.77,16.39,11.01,,3.16,1.14,0.0,0.0,0.6730577191931295,0.4066593886462882,0.052473345767335686,0.19633017707163108,0.28167632722315394,0.10197002210426112,0.02420510642815436,0.0,0.07647250244061178,0.0002631748625898249,0.0,0.0,5.869942251718293,3.54660092203448,0.45763609958735796,1.7122555299739672,2.456585412107249,0.8893117545342324,0.21110013729623636,0.0,0.6669400860730217,0.0022952284795992256,0.0,0.0,1.4906024581331088,5.869942251718293,2.1300577482817067,0.0,0.0022952284795992256,0.0,3.54660092203448,0.45763609958735796,0.0,1.7122555299739672,0.28774447002603276,0.6015672845081996,0.21110013729623636,0.3265276638255421,0.6669400860730217,46.05756826794788,96.39999999999999,1.9492493683279113,0.0,0.45763609958735796,0.0,3.77,-0.0,98.3492493683279,,Recalc Total<98.5,False,0.8857120352476033,0.8857120352476033,0.28774447002603276,2.0,0.812667421804436,N/A,kaersutite
18,23,"gl, amph, cpx",14.0,1.4,1400.0,1030,1303.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",49.69,2.65,18.08,13.18,,2.76,4.13,4.35,0.06,,94.89999999999999,23,39.82,6.04,14.27,,14.27,10.47,10.05,0.02,4.04,0.05,0.0,0.0,0.6627388323014446,0.2597757046447003,0.19861926899201068,0.17921146953405018,0.2799109463422289,0.13036673712063765,0.001061627474919051,0.00028194031323568804,0.075596385391374,0.0,0.0,0.0,5.833482425959028,2.286567398613982,1.7482633560164147,1.577434287993652,2.463799473845006,1.1474988832055535,0.00934453349647495,0.002481662130342298,0.6654056834352255,0.0,0.0,0.0,1.4769230779849942,5.833482425959028,2.166517574040972,0.0,0.0,0.22671231467715813,2.286567398613982,1.5215510413392566,0.002481662130342298,1.577434287993652,0.42256571200634796,0.7249331711992055,0.00934453349647495,0.2972818998040343,0.6654056834352255,45.77328768532284,99.02999999999999,1.9313609481342233,0.22671231467715813,1.5215510413392566,2.0565538235725014,12.419486620931801,-0.0,101.16740139263852,,,True,0.6004454521750798,0.566707140315589,0.42256571200634796,2.0,0.7342777046956804,N/A,kaersutite
19,24,"gl, amph, cpx",14.0,1.4,1400.0,1030,1303.15,"Tiepolo, M., Vannucci, R., Bottazzi, P., Oberti, R., Zanetti, A. and Foley, S. (2000) Partitioning of rare earth elements, Y, Th, U, and Pb between pargasite, kaersutite, and basanite to trachyte melts: Implications for percolated and veined mantle. Geochemistry, Geophysics, Geosystems 1(8) . 10.1029/2000GC000064",48.52,2.74,16.81,12.52,,2.94,4.38,3.29,1.52,,92.72,24,39.45,5.1,14.74,0.01,13.7,10.91,10.4,,3.22,0.94,0.0,0.0,0.6565807868983423,0.27069273521238585,0.19068563315981402,0.1854526649904599,0.289130157609282,0.10390616176446862,0.019958596528478156,0.0,0.06383138501589526,0.00013158743129491245,0.0,0.0,5.802343203444331,2.39216892075236,1.6851292478203934,1.6388844019504312,2.5551043198203596,0.91824071544664,0.17637833641823128,0.0,0.5640914422169383,0.001162865945620409,0.0,0.0,1.471052285327014,5.802343203444331,2.197656796555669,0.0,0.001162865945620409,0.33847566714572963,2.39216892075236,1.3466535806746638,0.0,1.6388844019504312,0.36111559804956883,0.5571251173970712,0.17637833641823128,0.35744752326469076,0.5640914422169383,45.66152433285427,98.47000000000001,1.923683757735326,0.33847566714572963,1.3466535806746638,3.0581772588243066,10.948213069772354,-0.0,100.700074086332,,,True,0.6398187985226159,0.5867044355968041,0.36111559804956883,2.0,0.7335034538153025,N/A,kaersutite
20,9,Dacite,2.06,,206.0,900,1173.15,Costa et al. 2004,71.0,0.42,15.77,2.09,0.08,0.78,2.89,3.79,3.16,,99.98,9,45.2,1.88,10.25,0.0,10.2,15.07,10.85,0.16,1.97,0.56,0.0,0.0,0.7522801411357433,0.3739082969432314,0.1419703254182557,0.19347705914870092,0.2010572669942429,0.06356991884347925,0.011890227719093371,0.0022555225058855043,0.023530000750957472,0.0,0.0,0.0,6.54155964603838,3.2513731160177284,1.2345232858186268,1.6824074614684625,1.7483222437942576,0.552781328483058,0.103393177057685,0.019613218797662788,0.20460848953334515,0.0,0.0,0.0,1.4950015537483163,6.54155964603838,1.4584403539616204,0.0,0.0,0.7383520565846311,3.2513731160177284,0.4961712292339957,0.019613218797662788,1.6824074614684625,0.31759253853153746,0.2351887899515206,0.103393177057685,0.2898818898326372,0.20460848953334515,45.26164794341537,96.13999999999999,1.9550020318247214,0.7383520565846311,0.4961712292339957,6.779727296552988,4.099514846194888,-0.0,98.77424417457259,,,True,0.8676009718570341,0.7247989754481937,0.31759253853153746,2.0,0.3385819670092056,N/A,Mg-Hornblende
21,10,Dacite,2.06,,206.0,900,1173.15,Costa et al. 2004,72.2,0.4,15.06,1.94,0.08,0.67,2.37,3.82,3.5,,100.04,10,45.1,2.09,9.5,0.0,9.78,15.39,11.21,0.22,1.89,0.53,0.0,0.0,0.7506158045403102,0.38184795553791184,0.1361244884892687,0.1998965744752938,0.18634575965320074,0.06098839929653592,0.01125325123414194,0.0031013434455925684,0.026158351898670804,0.0,0.0,0.0,6.5746172050089005,3.3445926970782396,1.1923095658672875,1.7508870048006442,1.632195898468579,0.5341952259671935,0.0985668283677925,0.027164557224480173,0.22912007635251228,0.0,0.0,0.0,1.484193703564955,6.5746172050089005,1.4253827949910995,0.0,0.0,0.6257934748723173,3.3445926970782396,0.5665160909949702,0.027164557224480173,1.7508870048006442,0.2491129951993558,0.2850822307678377,0.0985668283677925,0.2068131034774794,0.22912007635251228,45.37420652512768,95.71,1.9408686892772489,0.6257934748723173,0.5665160909949702,5.7046461081864175,4.646886621177632,-0.0,98.2224014186413,,Recalc Total<98.5,False,0.8551520497914705,0.7371974319117919,0.2491129951993558,2.0,0.3836490591356302,N/A,Mg-Hornblende
22,97,Dacite,2.03,,203.0,875,1148.15,Costa et al. 2004,70.1,0.38,16.21,2.78,0.05,0.71,2.92,4.33,3.1,,100.57999999999998,97,44.9,1.74,9.98,0.0,11.46,14.68,11.34,0.26,1.96,0.51,0.0,0.0,0.747287131349444,0.36423183803096465,0.15950783620521672,0.20221473278767452,0.19576112435146772,0.06324722890011132,0.01082860024417432,0.003665224072063944,0.021777766652481916,0.0,0.0,0.0,6.510207349969243,3.1731106954298243,1.389598514517046,1.7616519600560152,1.7054294890503285,0.550996474015487,0.09433647381589538,0.03193065649363753,0.1897232945399205,0.0,0.0,0.0,1.492230920661639,6.510207349969243,1.4897926500307568,0.0,0.0,0.7260723539879379,3.1731106954298243,0.6635261605291081,0.03193065649363753,1.7616519600560152,0.2383480399439848,0.3126484340715022,0.09433647381589538,0.21563683901957176,0.1897232945399205,45.27392764601206,96.83000000000001,1.9513788962498357,0.7260723539879379,0.6635261605291081,6.654616433369562,5.472091197727243,-0.0,99.44808652734665,,,True,0.8270552607817072,0.6954444277343664,0.2383480399439848,2.0,0.4069849078873976,N/A,Mg-Hornblende
23,G-16b,plag+amph+opx+spn+ilm+liq,2.5,0.25,250.0,850,1123.15,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",70.8300018310547,0.310000002384186,13.1199998855591,1.75,0.0599999986588955,0.419999986886978,1.64999997615814,4.48999977111816,2.11999988555908,,94.75000133737925,G-16b,45.4300003051758,1.72000002861023,9.28999996185303,,15.9899997711182,12.8599996566772,10.6599998474121,0.189999997615814,1.87000000476837,0.340000003576279,0.0,0.0,0.7561081203843919,0.319075021255389,0.22255935989642012,0.19008897889427595,0.182226536849443,0.0603430195636706,0.007219066905383068,0.0026784329421291287,0.021527447853641267,0.0,0.0,0.0,6.534749010671144,2.7576415637733294,1.923494163981943,1.642865263948433,1.5749132290624552,0.5215212967083827,0.06239159327364183,0.023148656318925882,0.18605337619220313,0.0,0.0,0.0,1.5041749191814144,6.534749010671144,1.4652509893288563,0.0,0.0,1.1138385793319472,2.7576415637733294,0.8096555846499958,0.023148656318925882,1.642865263948433,0.3571347360515671,0.16438656065681556,0.06239159327364183,0.1096622397335989,0.18605337619220313,44.88616142066805,98.34999957680702,1.9669979712372343,1.1138385793319472,0.8096555846499958,10.290291835332075,6.730663838582638,-0.0,101.34795345084078,,,True,0.7730338822467179,0.5890966902375401,0.3571347360515671,2.0,0.2267781539304574,N/A,Mg-Hornblende
24,PEM12-18,liq+opx+plag+amph,1.80000007152557,0.180000007152557,180.000007152557,975,1248.15,"Moore, G., and Carmichael, I.S.E. (1998) The hydrous phase equilibria (to 3 kbar) of an andesite and basaltic andesite from western Mexico: constraints on water content and conditions of phenocryst growth. Contributions to Mineralogy and Petrology 130 304-319. ",60.9000015258789,0.6700000166893,16.5,3.6800000667572,,1.89999997615814,4.65999984741211,5.19999980926514,1.77999997138977,,95.29000121355057,PEM12-18,46.4000015258789,1.38999998569489,10.6000003814697,,8.10000038146973,17.3999996185303,11.4200000762939,,2.0,0.379999995231628,0.0,0.0,0.7722522056767009,0.4317189266209383,0.11274114608286794,0.20364129310961143,0.2079226445693883,0.06453798867358299,0.008068368708140093,0.0,0.01739718122725087,0.0,0.0,0.0,6.510421311334654,3.6395779509837367,0.9504567998987091,1.7167844970631212,1.752878148308339,0.5440832590215622,0.06801985050874904,0.0,0.14666578947456205,0.0,0.0,0.0,1.5420321041771463,6.510421311334654,1.489578688665346,0.0,0.0,0.8872755464166815,3.6395779509837367,0.06318125348202763,0.0,1.7167844970631212,0.2832155029368788,0.2608677560846834,0.06801985050874904,0.26329945964299317,0.14666578947456205,45.11272445358332,97.69000196456905,2.0165035208470377,0.8872755464166815,0.06318125348202763,8.40347709124564,0.5384444378331547,-0.0,100.54842663302514,,,True,0.982936710168507,0.7929303694888189,0.2832155029368788,2.0,0.3288876065934324,N/A,Mg-Hornblende
25,PEM 12-27,liq+plag+amph+ox,2.4819999933242802,0.248199999332428,248.199999332428,935,1208.15,"Moore, G., and Carmichael, I.S.E. (1998) The hydrous phase equilibria (to 3 kbar) of an andesite and basaltic andesite from western Mexico: constraints on water content and conditions of phenocryst growth. Contributions to Mineralogy and Petrology 130 304-319. ",59.9000015258789,0.340000003576279,15.5,1.75,,1.39999997615814,4.32999992370606,3.70000004768372,1.73000001907349,,88.65000149607658,PEM 12-27,45.4000015258789,1.49000000953674,10.1999998092651,,7.61999988555908,17.1000003814697,11.2399997711182,,2.09999990463257,0.400000005960465,0.0,0.0,0.7556088397223703,0.4242755156180454,0.10606018269018568,0.2004315300044259,0.20007649609684292,0.06776488502985109,0.008493019925908276,0.0,0.01864877731027986,0.0,0.0,0.0,6.528286034399095,3.6656425623136597,0.9163355072931092,1.7316821738902677,1.728614762845336,0.5854729713400149,0.07337773257463753,0.0,0.16112113314880055,0.0,0.0,0.0,1.504669811437724,6.528286034399095,1.4717139656009053,0.0,0.0,0.7703558503636856,3.6656425623136597,0.1459796569294236,0.0,1.7316821738902677,0.2683178261097323,0.31715514523028254,0.07337773257463753,0.2569007972444308,0.16112113314880055,45.229644149636314,95.55000129342076,1.9676451380339466,0.7703558503636856,0.1459796569294236,7.119339199950266,1.2139276064747628,-0.0,98.23091335232066,,Recalc Total<98.5,False,0.9617014361516624,0.8000131180523633,0.2683178261097323,2.0,0.3905328778049201,N/A,Mg-Hornblende
26,M46a,plag+opx+amph+spn+liq,2.0000000298023197,0.200000002980232,200.00000298023198,840,1113.15,"Rutherford, M. J. & Devine, J. D. (2003). Magmatic conditions and magma ascent as indicated by hornblende phase equilibria and reactions in the 1995-2002 Soufriere Hills magma. Journal of Petrology 44, 1433-1454.",69.1900024414062,0.209999993443489,13.3800001144409,2.17000007629395,0.100000001490116,0.379999995231628,2.47000002861023,4.17000007629394,1.75,,93.82000272721045,M46a,44.7200012207031,1.76999998092651,9.02999973297119,0.0399999991059303,15.8199996948242,12.7200002670288,10.5100002288818,0.330000013113022,1.64999997615814,0.129999995231628,0.0,0.0,0.7442913457942729,0.31560143576391425,0.22019318674420563,0.18741418764389164,0.1771265431482859,0.053243839886353124,0.002760231333544838,0.004652015353243329,0.022153245149146537,0.0005263497134148162,0.0,0.0,6.517682670464479,2.7636892733947462,1.9282090615544285,1.6411667419056661,1.5510788984451804,0.46625082301063,0.024171061548377712,0.04073721939922903,0.19399368650331375,0.00460919023862455,0.0,0.0,1.4845441216664832,6.517682670464479,1.4823173295355208,0.0,0.00460919023862455,1.248203829010258,2.7636892733947462,0.6800052325441706,0.04073721939922903,1.6411667419056661,0.35883325809433386,0.10741756491629612,0.024171061548377712,0.06876156890965968,0.19399368650331375,44.75179617098974,96.7200011089443,1.9413269283330936,1.248203829010258,0.6800052325441706,11.381138611530435,5.579105910152354,-0.0,99.80157286413598,,,True,0.8025361333964296,0.5890343473149199,0.35883325809433386,2.0,0.13158862646467384,N/A,Mg-Hornblende
27,M47,plag+opx+amph+spn+liq+ilm,2.0000000298023197,0.200000002980232,200.00000298023198,810,1083.15,"Rutherford, M. J. & Devine, J. D. (2003). Magmatic conditions and magma ascent as indicated by hornblende phase equilibria and reactions in the 1995-2002 Soufriere Hills magma. Journal of Petrology 44, 1433-1454.",75.2399978637695,0.219999998807907,13.4200000762939,1.71000003814697,0.100000001490116,0.310000002384186,2.44000005722046,4.53000020980835,2.03999996185303,,100.00999820977442,M47,46.7900009155273,1.03999996185303,7.69999980926514,0.00999999977648258,15.8800001144409,14.210000038147,10.3400001525879,0.569999992847443,1.20000004768372,0.119999997317791,0.0,0.0,0.7787431082405848,0.3525704654165095,0.22102831214599142,0.18438274849030653,0.15103813829336982,0.03872279474285548,0.002547905882855587,0.0080352988263874,0.013016595682658266,0.00013158742835370414,0.0,0.0,6.640366483298724,3.006379224135018,1.8847152293268141,1.572237378690578,1.2879068599259818,0.33019046413271724,0.021726071984558636,0.06851724072471438,0.11099291253190983,0.0011220500568378206,0.0,0.0,1.524563506033855,6.640366483298724,1.2879068599259818,0.07172665677529433,0.0011220500568378206,1.7118610048574823,3.006379224135018,0.17285422446933185,0.06851724072471438,1.572237378690578,0.33019046413271724,0.0,0.021726071984558636,0.0,0.039266255756615506,44.28813899514252,97.8600010294467,1.993659969428887,1.7118610048574823,0.17285422446933185,16.029541909744026,1.4564137126089973,-0.0,101.45961650678771,,Low B Cations,False,0.9456302195910736,0.6146639065633163,0.33019046413271724,1.902427842823295,0.021726071984558636,N/A,Mg-Hornblende
